train_loss,train_ri,val_loss,val_ri
0.33545237910220654,0.8490849493232729,0.3767356811315143,0.8324440658207416
0.2914036483598911,0.8728592814845058,0.2868360493530354,0.8755060648659769
0.2966955145419381,0.8712071579360483,0.31293603204338644,0.8633024837070191
0.2952659622440582,0.8724066882518824,0.2855375890938426,0.8768933749350523
0.2792539200821233,0.8809679798200388,0.27792572377426805,0.8811608040068469
0.2728796740149746,0.8841741123000915,0.2745777526239411,0.8836479397390485
0.2652415917360377,0.8881862616326484,0.25807189787042184,0.8914073812280595
0.26085993426479176,0.8893604720473567,0.2667218535122063,0.8862880488248746
0.2630747559573914,0.8881989215832112,0.26236580353215516,0.8882529651774623
0.25605683375813365,0.8912763445658745,0.25342806777473664,0.893032063742414
0.24836571920314557,0.8952062042197725,0.2519351167877999,0.8927129296770944
0.23488269831867692,0.901334675288093,0.237045145289381,0.9005594077293743
0.23153768219142204,0.9028791892567659,0.236946859238892,0.9006860063668565
0.230702957495966,0.9033507724152338,0.23615812442411413,0.9008679919082371
0.22902384668466755,0.9041240843954504,0.2355636372010503,0.9012952623097394
0.22832975740745184,0.9045956675539182,0.23574823997305325,0.900941841113435
0.22738182306739457,0.9048847364251043,0.2348775007072789,0.90147724785112
0.22656329275031262,0.905295129822518,0.23440948970824887,0.9014482356633636
0.22530868417264943,0.905920742379501,0.23418290102034373,0.9012477878206836
0.22504487734524703,0.9058880375072136,0.23309461760798827,0.9020311168901045
0.22409106685729901,0.9064682852413462,0.23419392316247786,0.9012952623097394
0.2220475474989772,0.9074156715418026,0.23210244329774005,0.9024451999335357
0.22175422928708624,0.9074947962328207,0.23215523590311665,0.90249794936582
0.22161432021653674,0.9075369960680304,0.23179475744319453,0.9025216866103478
0.22149059457157108,0.9075844708826412,0.23164781261887674,0.9026693850207437
0.22148827711945498,0.9075950208414436,0.2318799759021982,0.90249794936582
0.2215076808898879,0.9076730905365814,0.23168180787365988,0.9027353218110991
0.22122062471074339,0.9078450548650607,0.2318565568636561,0.9023898130296373
0.22127055140046753,0.9076825854995036,0.23191362403623605,0.9024399249903073
0.2211678032388841,0.907688915474785,0.23200853669692093,0.9023449760121957
0.22113824724792222,0.9076551556066174,0.23189938840962857,0.9024478374051499
0.22099973973951637,0.9078619347991446,0.2321378400982841,0.902360800841881
0.22099702609262875,0.9078513848403422,0.23191151313065372,0.9024821245361346
0.22095824908590186,0.9079410594901627,0.2319089728322806,0.9025084992522768
0.2208808505964943,0.9077448302564378,0.2318491577702967,0.90264828524783
0.22077313401336393,0.9078946396714321,0.23194966758452107,0.9024583872916068
0.22078886135113984,0.9077880850875277,0.23170987370095578,0.9024768495929063
0.2205056135433563,0.9080286241482227,0.23167321295277074,0.9025348739684189
0.22058196680173062,0.9079378945025219,0.23168779631859476,0.9025876234007032
0.22043791934521864,0.90801701919354,0.2315584385522186,0.9025928983439315
0.2204974889784018,0.9079653243954082,0.2314827854350374,0.9027669714704696
0.2201182922578112,0.9081140788145222,0.2314179916319503,0.9026931222652717
0.22014038498531852,0.9081383437197678,0.23140022775039984,0.9026641100775152
0.2201131847497322,0.9081858185343786,0.23141231712199148,0.9026720224923579
0.2200901626626424,0.908135178732127,0.2314248733436294,0.9027036721517284
0.22007806376243558,0.9081953134973008,0.2314119392656288,0.9026667475491295
0.2200641332351005,0.9081615536291331,0.2314233482219833,0.9026825723788148
0.22006119024203272,0.908222743390187,0.23140202546102176,0.9027115845665711
0.2200294556382204,0.908265998221277,0.23141838776001047,0.9026720224923579
0.2200529046430455,0.9082385683283907,0.23142873650026505,0.9026403728329874
