train_loss,train_mse,train_mae,train_r2,train_e_mse,train_e_mae,train_e_r2,train_e_x_mse,train_e_x_mae,train_e_y_mse,train_e_x_r2,train_e_y_mae,train_e_y_r2,train_e_z_mse,train_e_z_mae,train_e_z_r2,train_p_mse,train_p_mae,train_p_r2,train_p_x_mse,train_p_x_mae,train_p_x_r2,train_p_y_mse,train_p_y_mae,train_p_y_r2,train_p_z_mse,train_p_z_mae,train_p_z_r2,train_p_t_mae,train_p_t_mse,train_p_t_r2,val_loss,val_mse,val_mae,val_r2,val_e_mse,val_e_mae,val_e_r2,val_e_x_mse,val_e_x_mae,val_e_y_mse,val_e_x_r2,val_e_y_mae,val_e_y_r2,val_e_z_mse,val_e_z_mae,val_e_z_r2,val_p_mse,val_p_mae,val_p_r2,val_p_x_mse,val_p_x_mae,val_p_x_r2,val_p_y_mse,val_p_y_mae,val_p_y_r2,val_p_z_mse,val_p_z_mae,val_p_z_r2,val_p_t_mae,val_p_t_mse,val_p_t_r2
0.03548177630735882,0.18004228523215118,-0.014895767955062282,0.909637080633058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6913160159777764,0.18004228523215118,0.909637080633058,0.03574591388333987,0.18069440573723905,-0.004291935932052054,0.9095100289500273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6922771642499062,0.18069440573723905,0.9095100289500273
0.03550100791638637,0.1802117905031036,-0.015159890167477513,0.9095520044750903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6912412647766489,0.1802117905031036,0.9095520044750903,0.03584291935106905,0.18091727266354066,-0.02754419761571457,0.9093984198664397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6917306873608849,0.18091727266354066,0.9093984198664397
0.035475778681903894,0.18000218566190293,-0.014954743809055369,0.9096572027914094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6912506019664875,0.18000218566190293,0.9096572027914094,0.03612362993567113,0.1810600405358207,-0.018640806622790183,0.9093269209976738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6920519366905076,0.1810600405358207,0.9093269209976738
0.03548418781731986,0.1800593675353358,-0.014500906992420504,0.9096285073480813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6912839440116108,0.1800593675353358,0.9096285073480813,0.03988101662956041,0.1850173115250573,-0.017423699261594785,0.9073451610430149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.692145394705319,0.1850173115250573,0.9073451610430149
0.035515020943192095,0.1803493588116522,-0.015293275011952715,0.9094829595329202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6912138153446127,0.1803493588116522,0.9094829595329202,0.035632125189593716,0.18056252198434627,-0.006409208814547168,0.909576075432638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6924982256142441,0.18056252198434627,0.909576075432638
0.03548563589010418,0.18009335841774438,-0.01488813610859484,0.9096114450319404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6912256169409025,0.18009335841774438,0.9096114450319404,0.03563081971265818,0.18063932663915197,-0.03262605552721275,0.9095376140736138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6919557054476496,0.18063932663915197,0.9095376140736137
0.035482101406445817,0.1800461089115752,-0.014981588993991114,0.9096351580606569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6912576510544768,0.1800461089115752,0.9096351580606568,0.03596942409568168,0.18099727953501304,-0.01542342282398823,0.9093583509093215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6918118542861311,0.18099727953501304,0.9093583509093216
0.03548347336597845,0.18008307056706774,-0.015026970248283518,0.9096166087629132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6912062848715401,0.18008307056706774,0.9096166087629132,0.03558224975870257,0.18055653723581516,-0.022793810927129118,0.9095790739659376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6919625740251285,0.18055653723581516,0.9095790739659376
0.035459304288180254,0.17987364559990865,-0.014762800496219771,0.9097217188203913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6912387280335132,0.17987364559990865,0.9097217188203913,0.03553770597866374,0.18043512587136198,-0.013003796569183972,0.9096398756441653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6919207362828639,0.18043512587136198,0.9096398756441653
0.03550622478955982,0.1802896601761257,-0.014618395735067775,0.9095129218953091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6911918581945613,0.1802896601761257,0.9095129218953091,0.04005431454673961,0.18505564258341836,-0.009002085559794808,0.9073259650090932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6925327463778419,0.18505564258341836,0.9073259650090933
0.03555499730883941,0.18070244899918056,-0.015351904859782137,0.9093057421174073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6911775331636208,0.18070244899918056,0.9093057421174073,0.03553429330616512,0.18043309421204062,-0.022506916114889825,0.9096408892468674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6917163102730324,0.18043309421204062,0.9096408892468673
0.035468562479486855,0.17995994034316612,-0.01483936592131162,0.9096784073617754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6912101292728111,0.17995994034316612,0.9096784073617754,0.03610689444832756,0.18091610146731193,-0.010923238049883715,0.9093990062324226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6922129000128783,0.18091610146731193,0.9093990062324226
