train_loss,train_mse,train_mae,train_r2,train_e_mse,train_e_mae,train_e_r2,train_e_x_mse,train_e_x_mae,train_e_y_mse,train_e_x_r2,train_e_y_mae,train_e_y_r2,train_e_z_mse,train_e_z_mae,train_e_z_r2,train_p_mse,train_p_mae,train_p_r2,train_p_x_mse,train_p_x_mae,train_p_x_r2,train_p_y_mse,train_p_y_mae,train_p_y_r2,train_p_z_mse,train_p_z_mae,train_p_z_r2,train_p_t_mae,train_p_t_mse,train_p_t_r2,val_loss,val_mse,val_mae,val_r2,val_e_mse,val_e_mae,val_e_r2,val_e_x_mse,val_e_x_mae,val_e_y_mse,val_e_x_r2,val_e_y_mae,val_e_y_r2,val_e_z_mse,val_e_z_mae,val_e_z_r2,val_p_mse,val_p_mae,val_p_r2,val_p_x_mse,val_p_x_mae,val_p_x_r2,val_p_y_mse,val_p_y_mae,val_p_y_r2,val_p_z_mse,val_p_z_mae,val_p_z_r2,val_p_t_mae,val_p_t_mse,val_p_t_r2
0.06512879301550133,0.361182668196063,-0.036344151435543294,0.8187230205631688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8426673136486975,0.361182668196063,0.8187230205631688,0.047651047984922,0.2008357756541649,-0.014562492340723836,0.8994234303091146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7224310394804263,0.2008357756541649,0.8994234303091146
0.03781235306154064,0.19263304596051545,-0.015100772254210231,0.9033177972051595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7181559972787681,0.19263304596051545,0.9033177972051595,0.036824364817849405,0.18633446395368888,0.06633265203082199,0.9066855418573804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7163517516756206,0.18633446395368888,0.9066855418573804
0.037887022926013564,0.19556216391622977,-0.015060349256570089,0.9018476796519542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7115604545044028,0.19556216391622977,0.9018476796519542,0.039608145281367496,0.19072518728607019,-0.14630513386255506,0.9044867129468678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7068070975423778,0.19072518728607019,0.9044867129468678
0.03963940493026063,0.2103834809989025,-0.015151048766277347,0.8944088810418129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7090019760414294,0.2103834809989025,0.8944088810418128,0.05322812780902687,0.2019969755358657,-0.05094146582019695,0.8988419142537338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7000101450665485,0.2019969755358657,0.8988419142537338
0.036973369614698125,0.18866699853071045,-0.015370477684977976,0.9053083494862116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7077562663676209,0.18866699853071045,0.9053083494862116,0.04254540874784563,0.19186982522004647,0.09071937742457288,0.9039134877083879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7156651658304617,0.19186982522004647,0.9039134877083879
0.07525153982754616,0.5152689792373605,-0.01552859342191076,0.741387357258092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7074005075603652,0.5152689792373605,0.741387357258092,0.7895695015657701,0.9968358708300517,0.07453848256421339,0.5007944374437131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7153157820696908,0.9968358708300517,0.5007944374437131
0.038961734782597034,0.2055453240980185,-0.01629277465007043,0.8968371473163599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7065005632560621,0.2055453240980185,0.8968371473163599,0.07436622281351195,0.22624125444669074,0.018768683040022677,0.8867006208049951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7048052654957156,0.22624125444669074,0.8867006208049951
0.037630497994702604,0.19446095570997468,-0.015694246642608968,0.902400372235425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7056673870947348,0.19446095570997468,0.902400372235425,0.03630006718809676,0.18478667455653772,0.011018663209684964,0.9074606595363802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6997737123061776,0.18478667455653772,0.9074606595363802
0.03787744765647647,0.19721197123877512,-0.015462181713007894,0.901019644176403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7051898001240087,0.19721197123877512,0.901019644176403,0.0500028765537059,0.19919249030798175,-0.10135083495731896,0.9002463715131162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7031627106083835,0.19919249030798175,0.9002463715131162
0.036768491425600916,0.18780370603098315,-0.01607647084100038,0.9057416369895178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7047939755880474,0.18780370603098315,0.9057416369895178,0.1262343910764357,0.28009530597641447,0.04826839005517061,0.8597310401437248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7073974016904979,0.28009530597641447,0.8597310401437247
0.03698183836379333,0.18773084888311461,-0.01608796280979549,0.905778201630671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7043289047560075,0.18773084888311461,0.905778201630671,0.044269510848540465,0.19162125628534118,-0.02241221466027095,0.9040379703595799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6985344087295196,0.19162125628534118,0.9040379703595798
